RowNumber,CustomerId,Surname,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,BalanceSalaryRatio,EngagementScore,Geography_Germany,Geography_Spain,Gender_Male,AgeGroup_26-35,AgeGroup_36-50,AgeGroup_51-65,AgeGroup_65+
3633.0,15684696.0,Lei,560.0,26.0,3.0,116576.45,1.0,1.0,0.0,157567.37,0.0,0.7398467725470537,0.0,False,True,False,True,False,False,False
963.0,15753831.0,Cox,642.0,32.0,7.0,100433.8,1.0,1.0,1.0,39768.59,0.0,2.525391888626461,1.0,False,True,True,True,False,False,False
2994.0,15709441.0,Cocci,745.0,59.0,8.0,0.0,1.0,1.0,1.0,36124.98,0.0,0.0,1.0,False,True,False,False,False,True,False
6607.0,15633181.0,Swinton,792.0,31.0,6.0,71269.89,2.0,0.0,1.0,125912.77,0.0,0.5660214129082148,2.0,False,False,True,True,False,False,False
9675.0,15578098.0,Jamieson,600.0,31.0,8.0,0.0,2.0,1.0,1.0,121555.51,0.0,0.0,2.0,False,False,True,True,False,False,False
2377.0,15730738.0,Chiang,786.0,31.0,9.0,0.0,2.0,1.0,1.0,18210.36,0.0,0.0,2.0,False,True,True,True,False,False,False
8234.0,15589019.0,Morant,633.0,33.0,4.0,92855.02,1.0,1.0,1.0,159813.18,0.0,0.5810186555410791,1.0,False,True,False,True,False,False,False
360.0,15592386.0,Campbell,520.0,58.0,3.0,0.0,2.0,0.0,1.0,32790.02,0.0,0.0,2.0,False,False,True,False,False,True,False
3840.0,15806230.0,Trevisano,629.0,40.0,2.0,121647.54,2.0,1.0,1.0,64849.74,1.0,1.8758080478341497,2.0,True,False,True,False,True,False,False
8186.0,15812356.0,Doherty,722.0,40.0,6.0,89175.06,2.0,0.0,1.0,152883.95,0.0,0.5832821347032523,2.0,True,False,False,False,True,False,False
1247.0,15721189.0,Kung,666.0,62.0,7.0,0.0,2.0,1.0,1.0,99792.82,0.0,0.0,2.0,False,False,False,False,False,True,False
7505.0,15587038.0,Ogochukwu,654.0,32.0,2.0,0.0,1.0,1.0,1.0,51972.92,1.0,0.0,1.0,False,True,False,True,False,False,False
8351.0,15709531.0,Harding,556.0,38.0,2.0,114756.14,1.0,1.0,0.0,193214.05,0.0,0.5939296136610477,0.0,False,False,True,False,True,False,False
6512.0,15720636.0,Mcgregor,628.0,50.0,4.0,143054.56,1.0,0.0,1.0,109608.81,1.0,1.305125517506143,1.0,False,False,False,False,True,False,False
5088.0,15624641.0,Kharlamova,740.0,43.0,9.0,0.0,1.0,1.0,0.0,199290.68,1.0,0.0,0.0,False,True,True,False,True,False,False
3695.0,15609704.0,Mao,608.0,33.0,4.0,0.0,1.0,1.0,0.0,79304.38,1.0,0.0,0.0,False,False,False,True,False,False,False
1574.0,15623560.0,Onyekachukwu,668.0,35.0,6.0,102482.76,1.0,1.0,1.0,53994.64,0.0,1.89798213337225,1.0,False,False,False,True,False,False,False
6282.0,15656921.0,Locke,850.0,31.0,4.0,0.0,2.0,0.0,0.0,152298.28,0.0,0.0,0.0,False,False,True,True,False,False,False
5440.0,15582168.0,Muravyova,713.0,61.0,4.0,149525.34,2.0,1.0,0.0,123663.63,0.0,1.2091196973621317,0.0,True,False,False,False,False,True,False
2568.0,15635240.0,Onuoha,553.0,42.0,1.0,0.0,2.0,0.0,0.0,23822.04,0.0,0.0,0.0,False,False,True,False,True,False,False
3424.0,15660147.0,Dore,493.0,32.0,8.0,46161.18,1.0,1.0,1.0,79577.4,0.0,0.5800717280065948,1.0,False,True,True,True,False,False,False
2038.0,15678146.0,Wong,668.0,24.0,7.0,173962.32,1.0,0.0,0.0,106457.11,1.0,1.6340917568421984,0.0,False,True,False,False,False,False,False
9246.0,15681316.0,Tai,681.0,41.0,0.0,120549.29,2.0,1.0,0.0,175722.31,0.0,0.6860176376144974,0.0,False,False,False,False,True,False,False
773.0,15639314.0,Cartwright,589.0,32.0,2.0,0.0,2.0,0.0,1.0,9468.64,0.0,0.0,2.0,False,False,True,True,False,False,False
5381.0,15768219.0,Sung,850.0,36.0,0.0,0.0,2.0,1.0,0.0,141242.57,0.0,0.0,0.0,False,True,True,False,True,False,False
9571.0,15624936.0,Yen,631.0,35.0,8.0,129205.49,1.0,1.0,1.0,79146.36,0.0,1.6324674632230312,1.0,False,False,True,True,False,False,False
3563.0,15723263.0,Cocci,495.0,34.0,9.0,117160.32,1.0,1.0,1.0,116069.24,1.0,1.009391554631058,1.0,True,False,False,True,False,False,False
563.0,15665678.0,Tan,607.0,36.0,8.0,158261.68,1.0,1.0,1.0,76744.72,0.0,2.062156430352077,1.0,False,True,True,False,True,False,False
6684.0,15710316.0,Fang,454.0,48.0,5.0,144837.79,1.0,1.0,1.0,93151.77,0.0,1.5548414717028811,1.0,False,True,False,False,True,False,False
2547.0,15755178.0,Ramos,660.0,50.0,1.0,0.0,3.0,1.0,1.0,191849.15,1.0,0.0,3.0,False,False,True,False,True,False,False
5511.0,15636330.0,Ch'In,588.0,48.0,1.0,143279.58,2.0,1.0,0.0,31580.8,1.0,4.536776877822036,0.0,True,False,False,False,True,False,False
5331.0,15626212.0,Wark,616.0,29.0,9.0,0.0,1.0,1.0,1.0,166984.44,0.0,0.0,1.0,False,False,True,True,False,False,False
8098.0,15706557.0,Ferguson,626.0,52.0,0.0,0.0,2.0,1.0,0.0,32159.46,1.0,0.0,0.0,False,False,False,False,False,True,False
4532.0,15656029.0,Marsden,609.0,37.0,6.0,0.0,2.0,0.0,1.0,22030.72,0.0,0.0,2.0,False,False,True,False,True,False,False
1675.0,15675896.0,Gough,680.0,42.0,7.0,105722.69,1.0,1.0,1.0,90558.24,1.0,1.1674423283587627,1.0,True,False,False,False,True,False,False
7396.0,15808386.0,Cocci,721.0,45.0,7.0,138523.2,1.0,0.0,0.0,59604.45,1.0,2.3240022514719714,0.0,True,False,False,False,True,False,False
366.0,15613085.0,Ibrahimova,628.0,33.0,3.0,0.0,1.0,1.0,1.0,188193.25,0.0,0.0,1.0,False,True,False,True,False,False,False
9306.0,15598046.0,Su,662.0,39.0,5.0,139562.05,2.0,1.0,0.0,61636.22,0.0,2.2642495881546894,0.0,False,False,False,False,True,False,False
9931.0,15713604.0,Rossi,425.0,40.0,9.0,166776.6,2.0,0.0,1.0,172646.88,0.0,0.9659927477823649,2.0,True,False,True,False,True,False,False
4328.0,15581811.0,Chukwubuikem,678.0,30.0,1.0,139676.95,2.0,0.0,1.0,16146.0,0.0,8.650334427447824,2.0,True,False,False,True,False,False,False
9986.0,15586914.0,Nepean,659.0,36.0,6.0,123841.49,2.0,1.0,0.0,96833.0,0.0,1.2789050333560528,0.0,False,False,True,False,True,False,False
148.0,15754105.0,Olisanugo,650.0,37.0,5.0,106967.18,1.0,0.0,0.0,24495.03,0.0,4.366714932991183,0.0,False,False,True,False,True,False,False
1669.0,15755722.0,H?,554.0,24.0,10.0,0.0,1.0,0.0,0.0,92180.62,0.0,0.0,0.0,False,False,True,False,False,False,False
3089.0,15730448.0,Iroawuchi,538.0,25.0,5.0,62482.95,1.0,1.0,1.0,102758.43,0.0,0.6080507647813929,1.0,True,False,True,False,False,False,False
8847.0,15616365.0,Obiuto,571.0,53.0,2.0,0.0,2.0,1.0,0.0,28045.77,0.0,0.0,0.0,False,False,False,False,False,True,False
7651.0,15810716.0,Kerr,750.0,42.0,8.0,151836.36,2.0,1.0,0.0,68695.38,0.0,2.2102527090947146,0.0,True,False,True,False,True,False,False
408.0,15745354.0,Franklin,611.0,37.0,4.0,0.0,2.0,1.0,0.0,125696.26,0.0,0.0,0.0,False,True,False,False,True,False,False
9587.0,15786418.0,Chiu,546.0,20.0,6.0,0.0,1.0,0.0,1.0,20508.85,0.0,0.0,1.0,False,False,False,False,False,False,False
7789.0,15674671.0,Conway,551.0,62.0,2.0,128410.71,2.0,1.0,1.0,181718.73,0.0,0.7066415407947172,2.0,False,True,True,False,False,True,False
3457.0,15789974.0,Enemuo,713.0,33.0,6.0,94598.48,1.0,0.0,0.0,197519.66,1.0,0.4789295459016793,0.0,False,False,True,True,False,False,False
6187.0,15703037.0,Edwards,618.0,37.0,5.0,0.0,1.0,0.0,1.0,178705.45,1.0,0.0,1.0,False,False,True,False,True,False,False
4183.0,15577587.0,Reynolds,550.0,52.0,5.0,121016.23,1.0,1.0,1.0,41730.37,1.0,2.8998863444933627,1.0,True,False,True,False,False,True,False
3577.0,15635285.0,Taylor,647.0,28.0,8.0,0.0,2.0,1.0,1.0,91055.27,0.0,0.0,2.0,False,False,True,True,False,False,False
3272.0,15708791.0,Abazu,584.0,32.0,9.0,85534.83,1.0,0.0,0.0,169137.24,0.0,0.5057095899779968,0.0,False,True,True,True,False,False,False
4941.0,15799652.0,Daigle,763.0,38.0,0.0,152582.2,2.0,0.0,0.0,31892.82,0.0,4.784067885251751,0.0,False,False,False,False,True,False,False
1032.0,15667521.0,Crawford,631.0,22.0,3.0,0.0,2.0,0.0,0.0,30781.77,0.0,0.0,0.0,False,False,False,False,False,False,False
7994.0,15754494.0,Ah Mouy,585.0,33.0,4.0,152805.05,1.0,1.0,0.0,63239.65,0.0,2.4162473029609908,0.0,False,False,False,True,False,False,False
6231.0,15616954.0,Smith,592.0,62.0,4.0,0.0,2.0,0.0,1.0,17013.54,0.0,0.0,2.0,False,False,True,False,False,True,False
6593.0,15645904.0,Parsons,685.0,33.0,6.0,0.0,2.0,0.0,1.0,186785.01,0.0,0.0,2.0,False,False,False,True,False,False,False
8909.0,15656522.0,Sutherland,593.0,32.0,10.0,158537.42,1.0,1.0,0.0,166850.57,0.0,0.9501703819748295,0.0,False,True,True,True,False,False,False
9814.0,15691170.0,Vasilyeva,590.0,29.0,10.0,99250.08,1.0,1.0,1.0,129629.41,0.0,0.7656388651397461,1.0,False,True,False,True,False,False,False
6725.0,15756625.0,Crawford,752.0,41.0,8.0,0.0,2.0,1.0,0.0,139844.04,1.0,0.0,0.0,False,False,False,False,True,False,False
8031.0,15578141.0,Chien,592.0,38.0,3.0,0.0,1.0,1.0,1.0,12905.89,1.0,0.0,1.0,False,True,True,False,True,False,False
9405.0,15792232.0,Moss,595.0,43.0,5.0,0.0,2.0,0.0,0.0,105149.8,0.0,0.0,0.0,False,True,False,False,True,False,False
856.0,15686436.0,Newbery,523.0,32.0,4.0,0.0,2.0,1.0,0.0,167848.02,0.0,0.0,0.0,False,True,True,True,False,False,False
3927.0,15581280.0,Atkinson,714.0,29.0,6.0,92887.13,1.0,1.0,1.0,69578.49,0.0,1.3349785978598003,1.0,True,False,True,True,False,False,False
9397.0,15763065.0,Palerma,700.0,40.0,2.0,0.0,2.0,1.0,0.0,199753.97,0.0,0.0,0.0,False,True,False,False,True,False,False
79.0,15575185.0,Bushell,757.0,33.0,5.0,77253.22,1.0,0.0,1.0,194239.63,0.0,0.39771915896277726,1.0,False,True,True,True,False,False,False
7089.0,15600975.0,Chiemenam,556.0,54.0,4.0,150005.38,1.0,1.0,0.0,157015.5,1.0,0.9553478774523697,0.0,False,False,False,False,False,True,False
2248.0,15785485.0,Zhou,595.0,41.0,2.0,138878.81,1.0,0.0,1.0,112269.67,0.0,1.2369999217070673,1.0,True,False,False,False,True,False,False
8265.0,15710111.0,Clark,742.0,33.0,6.0,0.0,2.0,0.0,0.0,38550.4,0.0,0.0,0.0,False,False,True,True,False,False,False
4027.0,15606641.0,Beggs,762.0,56.0,10.0,100260.88,3.0,1.0,1.0,77142.42,1.0,1.299668591306945,3.0,True,False,True,False,False,True,False
9952.0,15763874.0,Ho,635.0,46.0,8.0,0.0,2.0,1.0,1.0,60739.16,0.0,0.0,2.0,False,True,True,False,True,False,False
9574.0,15796834.0,Rivers,652.0,35.0,7.0,104015.54,2.0,1.0,1.0,55207.88,0.0,1.8840364086357122,2.0,True,False,True,True,False,False,False
9298.0,15699797.0,Santana,737.0,30.0,8.0,174356.13,1.0,0.0,0.0,31928.5,0.0,5.4606595781330745,0.0,False,False,True,True,False,False,False
715.0,15807609.0,Yuan,650.0,25.0,3.0,86605.5,3.0,1.0,0.0,16649.31,1.0,5.201434688002806,0.0,False,True,False,False,False,False,False
7452.0,15673907.0,Alexander,659.0,20.0,8.0,0.0,2.0,0.0,0.0,112572.02,0.0,0.0,0.0,False,False,True,False,False,False,False
789.0,15600739.0,Galkin,562.0,35.0,0.0,0.0,2.0,1.0,0.0,119899.52,0.0,0.0,0.0,False,True,False,True,False,False,False
2280.0,15590730.0,Hunt,745.0,34.0,9.0,0.0,2.0,1.0,0.0,50046.25,0.0,0.0,0.0,False,True,True,True,False,False,False
4096.0,15616929.0,De Luca,730.0,62.0,5.0,112181.08,1.0,0.0,1.0,61513.87,0.0,1.823641665828116,1.0,False,True,True,False,False,True,False
3898.0,15666884.0,Su,508.0,41.0,5.0,82161.7,2.0,1.0,0.0,187776.49,0.0,0.4375481853549113,0.0,True,False,False,False,True,False,False
7946.0,15654870.0,Longo,759.0,45.0,8.0,0.0,2.0,1.0,1.0,99251.24,0.0,0.0,2.0,False,False,False,False,True,False,False
7178.0,15697310.0,O'Callaghan,559.0,28.0,3.0,152264.81,1.0,0.0,0.0,64242.31,0.0,2.370127099615509,0.0,True,False,False,True,False,False,False
9079.0,15705448.0,Gilbert,647.0,52.0,7.0,130013.12,1.0,1.0,1.0,190806.36,1.0,0.6813841981776804,1.0,True,False,True,False,False,True,False
9455.0,15739248.0,Lin,727.0,52.0,4.0,0.0,2.0,1.0,1.0,118429.02,0.0,0.0,2.0,False,False,True,False,False,True,False
3632.0,15794841.0,Kung,739.0,19.0,5.0,89750.21,1.0,1.0,0.0,193008.52,0.0,0.46500405783092985,0.0,False,True,True,False,False,False,False
8627.0,15672447.0,Bailey,657.0,40.0,7.0,99165.84,1.0,0.0,1.0,119333.95,1.0,0.8309874014276623,1.0,True,False,True,False,True,False,False
7298.0,15637891.0,Docherty,613.0,43.0,4.0,140681.68,1.0,0.0,1.0,20134.07,0.0,6.986897984461936,1.0,True,False,False,False,True,False,False
6273.0,15611331.0,Niu,511.0,46.0,1.0,0.0,1.0,1.0,1.0,115779.48,1.0,0.0,1.0,False,False,False,False,True,False,False
425.0,15566111.0,Estes,596.0,39.0,9.0,0.0,1.0,1.0,0.0,48963.59,0.0,0.0,0.0,False,False,True,False,True,False,False
393.0,15573456.0,Cunningham,648.0,46.0,9.0,127209.0,2.0,1.0,0.0,77405.95,1.0,1.6433795673385918,0.0,False,True,True,False,True,False,False
3192.0,15760570.0,Stephenson,590.0,32.0,5.0,0.0,2.0,1.0,0.0,59249.83,0.0,0.0,0.0,False,False,True,True,False,False,False
17.0,15737452.0,Romeo,653.0,58.0,1.0,132602.88,1.0,1.0,0.0,5097.67,1.0,26.00734701402523,0.0,True,False,True,False,False,True,False
6336.0,15740428.0,Wyatt,507.0,35.0,1.0,0.0,2.0,0.0,0.0,92131.54,0.0,0.0,0.0,False,False,False,True,False,False,False
4201.0,15751943.0,Mai,529.0,43.0,5.0,0.0,2.0,0.0,0.0,79476.63,0.0,0.0,0.0,False,True,False,False,True,False,False
2673.0,15630920.0,Du Cane,724.0,34.0,2.0,154485.74,2.0,0.0,0.0,78560.64,0.0,1.9664271265212894,0.0,False,False,True,True,False,False,False
2445.0,15572461.0,Kung,663.0,29.0,4.0,102714.65,2.0,0.0,0.0,21170.81,0.0,4.851481758054696,0.0,True,False,False,True,False,False,False
6698.0,15655389.0,Leckie,638.0,41.0,1.0,131762.94,1.0,1.0,1.0,47675.29,0.0,2.7636995244386675,1.0,False,False,True,False,True,False,False
6165.0,15608109.0,Greco,710.0,58.0,7.0,170113.0,2.0,0.0,1.0,10494.64,0.0,16.20796826110652,2.0,True,False,True,False,False,True,False
2602.0,15616700.0,Leach,622.0,41.0,9.0,0.0,2.0,1.0,1.0,155786.39,0.0,0.0,2.0,False,True,False,False,True,False,False
3494.0,15765461.0,Giles,632.0,47.0,3.0,0.0,2.0,1.0,0.0,178822.32,0.0,0.0,0.0,False,True,True,False,True,False,False
6045.0,15734588.0,Manning,684.0,46.0,0.0,0.0,2.0,1.0,1.0,36376.97,0.0,0.0,2.0,False,False,True,False,True,False,False
1460.0,15571778.0,Trentini,817.0,55.0,10.0,117561.49,1.0,1.0,0.0,95941.55,1.0,1.2253321388685208,0.0,False,False,False,False,False,True,False
3805.0,15760825.0,Fraser,604.0,40.0,1.0,0.0,2.0,1.0,0.0,123207.17,0.0,0.0,0.0,False,False,False,False,True,False,False
9848.0,15815097.0,Root,603.0,34.0,9.0,0.0,2.0,1.0,0.0,167916.35,0.0,0.0,0.0,False,False,False,True,False,False,False
7395.0,15673747.0,Ayers,519.0,22.0,8.0,0.0,1.0,0.0,1.0,167553.06,0.0,0.0,1.0,False,False,False,False,False,False,False
4840.0,15649150.0,Buddicom,531.0,53.0,5.0,127642.44,1.0,1.0,0.0,141501.45,1.0,0.9020510952283864,0.0,False,False,False,False,False,True,False
8113.0,15623966.0,Yermakov,578.0,35.0,2.0,0.0,2.0,0.0,1.0,26389.92,0.0,0.0,2.0,False,False,False,True,False,False,False
3836.0,15670859.0,Smith,718.0,39.0,7.0,93148.74,2.0,1.0,1.0,190746.38,0.0,0.48833561960326793,2.0,True,False,False,False,True,False,False
9316.0,15653110.0,Chan,694.0,42.0,8.0,133767.19,1.0,1.0,0.0,36405.21,0.0,3.6742959511577835,0.0,False,False,True,False,True,False,False
5684.0,15651664.0,Wilder,615.0,61.0,1.0,104267.7,1.0,1.0,0.0,62845.64,1.0,1.6590815356238615,0.0,False,False,False,False,False,True,False
8751.0,15644849.0,Zikoranachidimma,655.0,32.0,2.0,0.0,1.0,1.0,1.0,71047.51,0.0,0.0,1.0,False,False,False,True,False,False,False
5828.0,15801701.0,Robson,653.0,35.0,9.0,0.0,2.0,1.0,1.0,45956.05,0.0,0.0,2.0,False,True,True,True,False,False,False
9751.0,15591985.0,Stewart,708.0,51.0,8.0,70754.18,1.0,1.0,1.0,92920.04,1.0,0.7614441250334693,1.0,False,False,False,False,False,True,False
4725.0,15578648.0,Marino,543.0,49.0,6.0,59532.18,1.0,1.0,0.0,104253.56,0.0,0.571027109030051,0.0,True,False,True,False,True,False,False
8762.0,15738088.0,Parkin,634.0,62.0,10.0,0.0,2.0,1.0,0.0,30772.86,1.0,0.0,0.0,False,True,True,False,False,True,False
5888.0,15691287.0,Ford,675.0,33.0,0.0,141816.25,1.0,1.0,0.0,64815.05,1.0,2.1879804462012107,0.0,True,False,False,True,False,False,False
2356.0,15710366.0,Hamilton,569.0,42.0,1.0,0.0,1.0,1.0,1.0,83629.6,1.0,0.0,1.0,False,True,False,False,True,False,False
6037.0,15687218.0,West,674.0,27.0,4.0,79144.34,1.0,0.0,1.0,50743.83,0.0,1.5596532691113556,1.0,False,False,False,True,False,False,False
4799.0,15627377.0,Sabbatini,593.0,41.0,6.0,0.0,2.0,1.0,1.0,99136.49,0.0,0.0,2.0,False,False,True,False,True,False,False
2443.0,15772632.0,Ts'Ui,680.0,34.0,1.0,0.0,2.0,1.0,0.0,167035.07,0.0,0.0,0.0,False,False,False,True,False,False,False
9430.0,15577913.0,Oliver,651.0,32.0,8.0,144581.96,1.0,1.0,1.0,87609.5,0.0,1.650281187757175,1.0,False,False,False,True,False,False,False
4593.0,15658475.0,Lori,834.0,36.0,8.0,142882.49,1.0,1.0,0.0,89983.02,1.0,1.5878651565022321,0.0,False,False,True,False,True,False,False
8775.0,15602934.0,Dunn,452.0,33.0,6.0,131698.57,2.0,1.0,0.0,151623.91,0.0,0.8685813564538967,0.0,False,False,False,True,False,False,False
465.0,15613786.0,Ogbonnaya,818.0,26.0,4.0,0.0,2.0,1.0,1.0,167036.94,0.0,0.0,2.0,False,True,True,True,False,False,False
164.0,15680772.0,Hu,721.0,36.0,2.0,0.0,2.0,1.0,1.0,106977.8,0.0,0.0,2.0,False,True,False,False,True,False,False
9264.0,15749669.0,Hargreaves,542.0,31.0,3.0,0.0,2.0,1.0,1.0,115217.59,0.0,0.0,2.0,False,False,False,True,False,False,False
9584.0,15729019.0,Arcuri,602.0,34.0,8.0,98382.72,1.0,1.0,0.0,39542.0,0.0,2.4879933237235416,0.0,False,True,True,True,False,False,False
8407.0,15578747.0,Chineze,701.0,26.0,5.0,83600.24,1.0,0.0,1.0,59195.05,0.0,1.4122604464318143,1.0,False,True,True,True,False,False,False
9780.0,15712568.0,Angelo,515.0,40.0,10.0,121355.99,1.0,1.0,0.0,138360.29,0.0,0.8770949591464491,0.0,False,True,True,False,True,False,False
9481.0,15710687.0,Mills,593.0,33.0,0.0,95927.04,1.0,1.0,0.0,199478.05,0.0,0.48088779247745567,0.0,False,False,False,True,False,False,False
7381.0,15625311.0,Dickinson,589.0,41.0,7.0,92618.62,1.0,1.0,1.0,101178.85,0.0,0.91538601806585,1.0,True,False,False,False,True,False,False
6637.0,15792679.0,Troupe,575.0,24.0,2.0,0.0,2.0,1.0,1.0,119927.81,0.0,0.0,2.0,False,False,True,False,False,False,False
242.0,15651001.0,Tsao,725.0,39.0,5.0,116803.8,1.0,1.0,0.0,124052.97,0.0,0.9415563242353309,0.0,True,False,False,False,True,False,False
2010.0,15732917.0,Li,729.0,46.0,5.0,117837.43,1.0,1.0,0.0,104016.61,1.0,1.1328603877747239,0.0,True,False,True,False,True,False,False
6357.0,15776743.0,Eberegbulam,647.0,43.0,9.0,0.0,2.0,1.0,1.0,78488.39,0.0,0.0,2.0,False,False,True,False,True,False,False
3085.0,15724402.0,Tyler,770.0,30.0,8.0,0.0,2.0,1.0,0.0,100557.03,0.0,0.0,0.0,False,False,False,True,False,False,False
6209.0,15729804.0,Manfrin,714.0,34.0,10.0,0.0,2.0,1.0,1.0,80234.14,0.0,0.0,2.0,False,False,True,True,False,False,False
901.0,15642041.0,Burns,727.0,40.0,1.0,93051.64,2.0,1.0,0.0,71865.31,1.0,1.2947880585492701,0.0,True,False,True,False,True,False,False
5543.0,15664897.0,Bryant,682.0,35.0,2.0,181166.44,1.0,1.0,1.0,63737.19,1.0,2.8423530696431762,1.0,False,False,False,True,False,False,False
6008.0,15712772.0,Onwubiko,757.0,28.0,3.0,75381.15,1.0,1.0,1.0,199727.72,0.0,0.3774176793402571,1.0,False,False,True,True,False,False,False
7639.0,15769356.0,Stevenson,520.0,23.0,3.0,116022.53,2.0,1.0,1.0,37577.66,0.0,3.0874578816807197,2.0,True,False,False,False,False,False,False
6794.0,15611669.0,Nyhan,623.0,50.0,7.0,126608.37,1.0,0.0,1.0,645.61,1.0,195.80329719614605,1.0,True,False,True,False,True,False,False
8804.0,15741181.0,Ndubuagha,721.0,41.0,6.0,135071.12,1.0,1.0,1.0,64477.25,0.0,2.094832288407331,1.0,False,False,True,False,True,False,False
7759.0,15684358.0,Kang,711.0,41.0,3.0,0.0,2.0,1.0,1.0,193747.57,0.0,0.0,2.0,False,False,True,False,True,False,False
4838.0,15708256.0,Chien,803.0,28.0,3.0,0.0,2.0,1.0,0.0,159654.0,0.0,0.0,0.0,False,False,True,True,False,False,False
2294.0,15801265.0,Tang,689.0,45.0,0.0,57784.22,1.0,1.0,0.0,197804.0,1.0,0.2921271959758348,0.0,False,True,False,False,True,False,False
6549.0,15627848.0,Tsui,683.0,38.0,7.0,109346.13,2.0,1.0,0.0,102665.92,0.0,1.0650570797292838,0.0,False,False,True,False,True,False,False
7899.0,15628144.0,Soares,635.0,62.0,4.0,74812.84,1.0,0.0,1.0,27448.33,0.0,2.7254887459912496,1.0,False,False,False,False,False,True,False
7979.0,15709142.0,Sagese,608.0,30.0,2.0,91057.37,2.0,1.0,0.0,132973.17,0.0,0.6847748701871949,0.0,True,False,False,True,False,False,False
4482.0,15659234.0,Y?,494.0,30.0,3.0,85704.95,1.0,0.0,1.0,27886.06,0.0,3.073287395659492,1.0,False,False,True,True,False,False,False
5303.0,15636700.0,Marsh,701.0,39.0,9.0,140236.98,1.0,0.0,1.0,146651.99,0.0,0.9562503976223057,1.0,False,False,True,False,True,False,False
4606.0,15585599.0,Stone,530.0,34.0,8.0,0.0,2.0,0.0,1.0,141872.52,0.0,0.0,2.0,False,False,False,True,False,False,False
3717.0,15699492.0,Lorenzo,665.0,27.0,2.0,147435.96,1.0,0.0,0.0,187508.06,0.0,0.7862871266060424,0.0,True,False,False,True,False,False,False
9074.0,15611058.0,Eluemuno,702.0,60.0,5.0,138597.54,2.0,1.0,1.0,41536.59,1.0,3.336677452880632,2.0,True,False,False,False,False,True,False
6141.0,15785042.0,Hsiung,488.0,31.0,8.0,97588.6,1.0,0.0,0.0,124210.53,0.0,0.7856645836340637,0.0,False,False,False,True,False,False,False
1765.0,15636238.0,Graham,611.0,40.0,1.0,0.0,2.0,1.0,1.0,102547.56,0.0,0.0,2.0,False,False,True,False,True,False,False
6599.0,15677141.0,Turnbull,586.0,29.0,2.0,132450.24,1.0,1.0,1.0,36176.63,0.0,3.661108812268797,1.0,False,True,True,True,False,False,False
1550.0,15584364.0,Trentini,652.0,48.0,4.0,59486.31,1.0,1.0,0.0,163944.18,1.0,0.3628426892452709,0.0,False,False,True,False,True,False,False
3030.0,15801247.0,Fan,605.0,39.0,10.0,105317.73,2.0,1.0,0.0,138021.36,0.0,0.7630483205764632,0.0,False,True,True,False,True,False,False
8656.0,15705050.0,Linger,611.0,30.0,9.0,0.0,2.0,1.0,1.0,148887.69,0.0,0.0,2.0,False,False,True,True,False,False,False
6299.0,15755241.0,Rahman,714.0,52.0,2.0,0.0,1.0,0.0,1.0,144045.08,1.0,0.0,1.0,False,False,False,False,False,True,False
6663.0,15614054.0,Pankhurst,665.0,36.0,1.0,0.0,2.0,0.0,1.0,121505.61,0.0,0.0,2.0,False,False,True,False,True,False,False
6627.0,15619932.0,Lombardi,847.0,62.0,7.0,123760.68,1.0,0.0,1.0,53157.16,0.0,2.328159590173926,1.0,False,False,True,False,False,True,False
2045.0,15566494.0,Fang,487.0,45.0,2.0,0.0,2.0,1.0,0.0,77475.73,0.0,0.0,0.0,False,False,True,False,True,False,False
768.0,15677921.0,Bobrov,720.0,60.0,9.0,115920.62,2.0,0.0,0.0,157552.08,1.0,0.7357559750656731,0.0,True,False,True,False,False,True,False
5694.0,15752694.0,Taylor,653.0,32.0,4.0,83772.95,1.0,0.0,1.0,23920.65,0.0,3.5019720629638837,1.0,False,False,False,True,False,False,False
7871.0,15569867.0,Chinweuba,529.0,29.0,8.0,0.0,2.0,1.0,0.0,19842.11,0.0,0.0,0.0,False,False,False,True,False,False,False
7796.0,15604497.0,Beale,458.0,44.0,7.0,84386.57,1.0,1.0,0.0,178642.73,0.0,0.4723735336247178,0.0,True,False,True,False,True,False,False
1509.0,15701200.0,Lucciano,576.0,36.0,6.0,0.0,2.0,1.0,1.0,48314.0,0.0,0.0,2.0,False,False,True,False,True,False,False
7231.0,15805627.0,Nebechukwu,670.0,37.0,2.0,0.0,2.0,1.0,1.0,54229.74,0.0,0.0,2.0,False,False,True,False,True,False,False
7858.0,15621457.0,Chu,850.0,27.0,6.0,96654.72,2.0,0.0,0.0,152740.16,0.0,0.6328007460464488,0.0,False,False,True,True,False,False,False
3303.0,15630113.0,Morphett,593.0,35.0,4.0,161637.75,1.0,1.0,1.0,20008.46,0.0,8.078066574510258,1.0,False,True,True,True,False,False,False
4518.0,15787051.0,Georg,750.0,39.0,7.0,119565.92,1.0,1.0,0.0,87067.73,0.0,1.3732360630504201,0.0,False,True,False,False,True,False,False
4220.0,15813504.0,Onyemachukwu,543.0,25.0,1.0,146566.01,1.0,0.0,1.0,161407.48,0.0,0.9080440507214986,1.0,True,False,False,False,False,False,False
9081.0,15620443.0,Fiorentino,711.0,62.0,6.0,0.0,2.0,1.0,1.0,72276.24,0.0,0.0,2.0,False,False,False,False,False,True,False
